"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","all","0","all",0.686296830387101,NA,0.676239875992314,0.696353784781887,"all","all"
"received_aid","all","1","all",0.313703169612899,NA,0.303646215218113,0.323760124007686,"all","all"
"received_aid_cash","all","0","all",0.721357839386195,NA,0.706694434839034,0.736021243933357,"all","all"
"received_aid_cash","all","1","all",0.278642160613805,NA,0.263978756066643,0.293305565160966,"all","all"
"received_aid_food","all","0","all",0.13241792317588,NA,0.121542279668808,0.143293566682952,"all","all"
"received_aid_food","all","1","all",0.86758207682412,NA,0.856706433317048,0.878457720331192,"all","all"
"received_aid_water","all","0","all",0.937576865172916,NA,0.9293765320593,0.945777198286531,"all","all"
"received_aid_water","all","1","all",0.0624231348270843,NA,0.0542228017134687,0.0706234679407,"all","all"
"received_aid_fuel","all","0","all",0.95717880984109,NA,0.951562915163657,0.962794704518522,"all","all"
"received_aid_fuel","all","1","all",0.0428211901589103,NA,0.0372052954814779,0.0484370848363427,"all","all"
"received_aid_shelter","all","0","all",0.99264008978288,NA,0.989915129866459,0.995365049699301,"all","all"
"received_aid_shelter","all","1","all",0.00735991021711998,NA,0.0046349503006988,0.0100848701335412,"all","all"
"received_aid_seasonal_items","all","0","all",0.928066662184651,NA,0.919033137663256,0.937100186706045,"all","all"
"received_aid_seasonal_items","all","1","all",0.0719333378153495,NA,0.0628998132939551,0.0809668623367439,"all","all"
"received_aid_other_nfi","all","0","all",0.851576804857452,NA,0.839633002089217,0.863520607625687,"all","all"
"received_aid_other_nfi","all","1","all",0.148423195142548,NA,0.136479392374313,0.160366997910783,"all","all"
"received_aid_protection","all","0","all",0.996372501331676,NA,0.993952875754443,0.998792126908909,"all","all"
"received_aid_protection","all","1","all",0.00362749866832404,NA,0.00120787309109079,0.0060471242455573,"all","all"
"aid_satisfaction","all","0","all",0.239998542666828,NA,0.224943182040879,0.255053903292777,"all","all"
"aid_satisfaction","all","1","all",0.760001457333172,NA,0.744946096707223,0.775056817959121,"all","all"
"critical_shelter","all","0","all",0.664445141150373,NA,0.653887141466242,0.675003140834505,"all","all"
"critical_shelter","all","1","all",0.335554858849627,NA,0.324996859165495,0.346112858533759,"all","all"
"shelter.shelter_type","all","Apartment","all",0.0502710423078714,NA,0.0443086332995129,0.0562334513162299,"all","all"
"shelter.shelter_type","all","Caravan","all",0.0332363287307505,NA,0.0303508180332987,0.0361218394282023,"all","all"
"shelter.shelter_type","all","Container","all",0.00352951903918335,NA,0.00267383542563815,0.00438520265272854,"all","all"
"shelter.shelter_type","all","damaged_building","all",0.0124846785324623,NA,0.00975174632858767,0.0152176107363369,"all","all"
"shelter.shelter_type","all","Hotel","all",0.000195346963662376,NA,-8.81298778569741e-05,0.000478823805181725,"all","all"
"shelter.shelter_type","all","House","all",0.600029456965417,NA,0.588610390718841,0.611448523211993,"all","all"
"shelter.shelter_type","all","Makeshift_or_Improvised_Shelter","all",0.00114922866229287,NA,0.000566311546526011,0.00173214577805973,"all","all"
"shelter.shelter_type","all","makeshift_shelter","all",0.00303045383994792,NA,0.00173101937975978,0.00432988830013604,"all","all"
"shelter.shelter_type","all","non_residential","all",0.00615400687102465,NA,0.00391549803028995,0.00839251571175934,"all","all"
"shelter.shelter_type","all","other","all",0.0139492949134227,NA,0.0117843643972633,0.016114225429582,"all","all"
"shelter.shelter_type","all","public_building","all",0.00513070412331789,NA,0.00327649406845109,0.00698491417818469,"all","all"
"shelter.shelter_type","all","religious_building","all",0.0038972773445896,NA,0.00309890760644348,0.00469564708273572,"all","all"
"shelter.shelter_type","all","RHU","all",0.0098453769656009,NA,0.0077562131848414,0.0119345407463604,"all","all"
"shelter.shelter_type","all","Semi_permanent_structure","all",0.000751787885355001,NA,0.000280498766398893,0.00122307700431111,"all","all"
"shelter.shelter_type","all","Single_Family_Residential_Unit","all",0.00492123094327805,NA,0.00401961476874132,0.00582284711781479,"all","all"
"shelter.shelter_type","all","tent","all",0.210592057045787,NA,0.202079171472457,0.219104942619117,"all","all"
"shelter.shelter_type","all","Tent","all",0.00698837949573368,NA,0.00544514766502972,0.00853161132643763,"all","all"
"shelter.shelter_type","all","Unfinished_Abandoned_building","all",0.0338438293703032,NA,0.0293212093937494,0.038366449346857,"all","all"
"not_attending_formal","all","0","all",0.634234747947023,NA,0.619894217311377,0.648575278582668,"all","all"
"not_attending_formal","all","1","all",0.365765252052977,NA,0.351424721417332,0.380105782688623,"all","all"
"female_not_attending_formal","all","0","all",0.667241123163065,NA,0.651002547953215,0.683479698372916,"all","all"
"female_not_attending_formal","all","1","all",0.332758876836934,NA,0.316520301627084,0.348997452046785,"all","all"
"male_not_attending_formal","all","0","all",0.743111624524883,NA,0.728519328376827,0.757703920672939,"all","all"
"male_not_attending_formal","all","1","all",0.256888375475117,NA,0.242296079327061,0.271480671623173,"all","all"
"dropped_from_school","all","0","all",0.805666790016112,NA,0.793615275629659,0.817718304402566,"all","all"
"dropped_from_school","all","1","all",0.194333209983888,NA,0.182281695597434,0.206384724370341,"all","all"
"education_barriers_safety","all","0","all",0.9881957791741,NA,0.978717219906369,0.997674338441831,"all","all"
"education_barriers_safety","all","1","all",0.0118042208259003,NA,0.00232566155816908,0.0212827800936316,"all","all"
"education_barriers_cost","all","0","all",0.91115570338618,NA,0.890664624161181,0.931646782611179,"all","all"
"education_barriers_cost","all","1","all",0.08884429661382,NA,0.0683532173888208,0.109335375838819,"all","all"
"education_barriers_unable_to_register","all","0","all",0.969202007165358,NA,0.957733985513873,0.980670028816843,"all","all"
"education_barriers_unable_to_register","all","1","all",0.0307979928346421,NA,0.0193299711831573,0.0422660144861268,"all","all"
"education_barriers_physical_limitation","all","0","all",0.981664089982765,NA,0.974482868000397,0.988845311965134,"all","all"
"education_barriers_physical_limitation","all","1","all",0.0183359100172347,NA,0.0111546880348663,0.0255171319996032,"all","all"
"education_barriers_poor_infrastructure","all","0","all",0.998323942336074,NA,0.995697593495733,1.00095029117642,"all","all"
"education_barriers_poor_infrastructure","all","1","all",0.00167605766392583,NA,-0.000950291176415698,0.00430240650426736,"all","all"
"education_barriers_curriculum_not_adapted","all","0","all",0.997504353049922,NA,0.99554366666521,0.999465039434633,"all","all"
"education_barriers_curriculum_not_adapted","all","1","all",0.00249564695007833,NA,0.000534960565367085,0.00445633333478957,"all","all"
"education_barriers_working","all","0","all",0.972637100449356,NA,0.962197540352627,0.983076660546086,"all","all"
"education_barriers_working","all","1","all",0.0273628995506435,NA,0.0169233394539141,0.037802459647373,"all","all"
"education_barriers_parental_refusal","all","0","all",0.96366466701577,NA,0.949092096409254,0.978237237622286,"all","all"
"education_barriers_parental_refusal","all","1","all",0.0363353329842298,NA,0.0217627623777138,0.0509079035907457,"all","all"
"education_barriers_health_issue","all","0","all",0.965225442857581,NA,0.953026814490718,0.977424071224443,"all","all"
"education_barriers_health_issue","all","1","all",0.0347745571424194,NA,0.0225759287755567,0.0469731855092821,"all","all"
"education_barriers_overcrowded","all","0","all",0.999335205848414,NA,0.998263476956076,1.00040693474075,"all","all"
"education_barriers_overcrowded","all","1","all",0.000664794151586099,NA,-0.000406934740751643,0.00173652304392384,"all","all"
"education_barriers_lack_interest","all","0","all",0.957501214167838,NA,0.939535120137558,0.975467308198118,"all","all"
"education_barriers_lack_interest","all","1","all",0.0424987858321621,NA,0.0245326918018821,0.0604648798624421,"all","all"
"education_barriers_other","all","0","all",0.899793754373327,NA,0.878177209684767,0.921410299061886,"all","all"
"education_barriers_other","all","1","all",0.100206245626674,NA,0.0785897009381144,0.121822790315233,"all","all"
"fcs_category","all","Acceptable","all",0.885551528390246,NA,0.878473721677023,0.892629335103468,"all","all"
"fcs_category","all","Borderline","all",0.0817427861307262,NA,0.07563268872727,0.0878528835341824,"all","all"
"fcs_category","all","Poor","all",0.0327056854790283,NA,0.0288716820024412,0.0365396889556154,"all","all"
"stress","all","0","all",0.230843470421121,NA,0.221274473432729,0.240412467409514,"all","all"
"stress","all","1","all",0.769156529578878,NA,0.759587532590486,0.778725526567271,"all","all"
"crisis","all","0","all",0.783802795585651,NA,0.773321267167177,0.794284324004126,"all","all"
"crisis","all","1","all",0.216197204414349,NA,0.205715675995874,0.226678732832823,"all","all"
"emergency","all","0","all",0.856299664093952,NA,0.847563827525992,0.865035500661912,"all","all"
"emergency","all","1","all",0.143700335906048,NA,0.134964499338088,0.152436172474008,"all","all"
"food_expenditure_share","all","0","all",0.652765850914974,NA,0.641616628157113,0.663915073672835,"all","all"
"food_expenditure_share","all","1","all",0.347234149085026,NA,0.336084926327165,0.358383371842887,"all","all"
"hospital_access_services","all","0","all",0.680846453965999,NA,0.66928643919095,0.692406468741048,"all","all"
"hospital_access_services","all","1","all",0.319153546034001,NA,0.307593531258952,0.33071356080905,"all","all"
"clinic_access","all","0","all",0.0874107740303395,NA,0.0810818158032707,0.0937397322574082,"all","all"
"clinic_access","all","1","all",0.912589225969661,NA,0.906260267742592,0.918918184196729,"all","all"
"difficulty_access_healthcare","all","0","all",0.159305794582605,NA,0.1477029892392,0.170908599926009,"all","all"
"difficulty_access_healthcare","all","1","all",0.840694205417395,NA,0.829091400073991,0.8522970107608,"all","all"
"difficulty_access_healthcare_cost","all","0","all",0.105001237915479,NA,0.0941520310103706,0.115850444820586,"all","all"
"difficulty_access_healthcare_cost","all","1","all",0.894998762084521,NA,0.884149555179414,0.905847968989629,"all","all"
"difficulty_access_healthcare_lack_qualified_staff","all","0","all",0.827361275911119,NA,0.814424425688454,0.840298126133784,"all","all"
"difficulty_access_healthcare_lack_qualified_staff","all","1","all",0.172638724088881,NA,0.159701873866216,0.185575574311546,"all","all"
"difficulty_access_healthcare_lack_civil_doc","all","0","all",0.998458395422782,NA,0.996939587012989,0.999977203832575,"all","all"
"difficulty_access_healthcare_lack_civil_doc","all","1","all",0.00154160457721782,NA,2.27961674246387e-05,0.003060412987011,"all","all"
"difficulty_access_healthcare_no_referral_phc","all","0","all",0.981896230964579,NA,0.977611017461015,0.986181444468144,"all","all"
"difficulty_access_healthcare_no_referral_phc","all","1","all",0.0181037690354205,NA,0.0138185555318558,0.0223889825389851,"all","all"
"difficulty_access_healthcare_phc_closed","all","0","all",0.991840037116783,NA,0.988972360741127,0.994707713492439,"all","all"
"difficulty_access_healthcare_phc_closed","all","1","all",0.00815996288321705,NA,0.00529228650756119,0.0110276392588729,"all","all"
"difficulty_access_healthcare_too_far","all","0","all",0.916796681407734,NA,0.907532447212285,0.926060915603183,"all","all"
"difficulty_access_healthcare_too_far","all","1","all",0.083203318592266,NA,0.0739390843968173,0.0924675527877147,"all","all"
"difficulty_access_healthcare_staff_refused_treatment","all","0","all",0.991114181060501,NA,0.987884974572719,0.994343387548283,"all","all"
"difficulty_access_healthcare_staff_refused_treatment","all","1","all",0.00888581893949866,NA,0.0056566124517167,0.0121150254272806,"all","all"
"difficulty_access_healthcare_lack_medicine","all","0","all",0.682288024916963,NA,0.665371042817238,0.699205007016687,"all","all"
"difficulty_access_healthcare_lack_medicine","all","1","all",0.317711975083037,NA,0.300794992983313,0.334628957182762,"all","all"
"difficulty_access_healthcare_no_treatment_phc","all","0","all",0.892391839656251,NA,0.88099168967539,0.903791989637113,"all","all"
"difficulty_access_healthcare_no_treatment_phc","all","1","all",0.107608160343749,NA,0.0962080103628872,0.11900831032461,"all","all"
"difficulty_accessing_female_services","all","0","all",0.674809482909939,NA,0.663711295746865,0.685907670073013,"all","all"
"difficulty_accessing_female_services","all","1","all",0.325190517090061,NA,0.314092329926987,0.336288704253135,"all","all"
"female_headed","all","0","all",0.864486006308673,NA,0.856555960391845,0.872416052225501,"all","all"
"female_headed","all","1","all",0.135513993691327,NA,0.127583947774499,0.143444039608155,"all","all"
"single_headed","all","0","all",0.875470300230288,NA,0.867666807993356,0.883273792467221,"all","all"
"single_headed","all","1","all",0.124529699769712,NA,0.116726207532779,0.132333192006644,"all","all"
"no_movement_3","all","0","all",0.198445525701506,NA,0.187800033875424,0.209091017527587,"all","all"
"no_movement_3","all","1","all",0.801554474298494,NA,0.790908982472413,0.812199966124576,"all","all"
"no_movement_12","all","0","all",0.30957091760209,NA,0.296222125501626,0.322919709702554,"all","all"
"no_movement_12","all","1","all",0.69042908239791,NA,0.677080290297446,0.703777874498373,"all","all"
"return_security_aoo","all","0","all",0.55188482933014,NA,0.514846045418767,0.588923613241514,"all","all"
"return_security_aoo","all","1","all",0.44811517066986,NA,0.411076386758487,0.485153954581233,"all","all"
"return_security_aod","all","0","all",0.939447430292534,NA,0.922098466665343,0.956796393919724,"all","all"
"return_security_aod","all","1","all",0.0605525697074665,NA,0.0432036060802761,0.0779015333346569,"all","all"
"return_livelihoods_aod","all","0","all",0.902173368096377,NA,0.881667295348546,0.922679440844208,"all","all"
"return_livelihoods_aod","all","1","all",0.097826631903623,NA,0.0773205591557918,0.118332704651454,"all","all"
"return_secure_hlp","all","0","all",0.775249130336648,NA,0.743635343105751,0.806862917567545,"all","all"
"return_secure_hlp","all","1","all",0.224750869663352,NA,0.193137082432455,0.256364656894249,"all","all"
"return_limited_services","all","0","all",0.90614360755909,NA,0.883870800470093,0.928416414648086,"all","all"
"return_limited_services","all","1","all",0.0938563924409105,NA,0.071583585351914,0.116129199529907,"all","all"
"return_available_services_aoo","all","0","all",0.877692724788119,NA,0.857694844927627,0.897690604648611,"all","all"
"return_available_services_aoo","all","1","all",0.122307275211881,NA,0.102309395351389,0.142305155072373,"all","all"
"return_pull_factors","all","0","all",0.338174461002014,NA,0.302176823674004,0.374172098330024,"all","all"
"return_pull_factors","all","1","all",0.661825538997986,NA,0.625827901669976,0.697823176325996,"all","all"
"return_uxo","all","0","all",0.934757983214596,NA,0.917252807240749,0.952263159188444,"all","all"
"return_uxo","all","1","all",0.0652420167854037,NA,0.0477368408115559,0.0827471927592515,"all","all"
"no_return_security_aoo","all","0","all",0.386067282682295,NA,0.371198006748192,0.400936558616398,"all","all"
