"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","all","0","all",0.0267857142857143,NA,0.00157868760562407,0.0519927409658045,"district","Sumel"
"received_aid","all","1","all",0.973214285714286,NA,0.948007259034195,0.998421312394376,"district","Sumel"
"received_aid","all","0","all",0.0461538461538462,NA,0.015767707367832,0.0765399849398603,"district","Soran"
"received_aid","all","1","all",0.953846153846154,NA,0.92346001506014,0.984232292632168,"district","Soran"
"received_aid","all","0","all",0.0841121495327103,NA,0.0397691732894101,0.12845512577601,"district","Dahuk"
"received_aid","all","1","all",0.91588785046729,NA,0.871544874223989,0.96023082671059,"district","Dahuk"
"received_aid","all","0","all",0.06,NA,0.0207400979728473,0.0992599020271527,"district","Ramadi"
"received_aid","all","1","all",0.94,NA,0.900740097972847,0.979259902027153,"district","Ramadi"
"received_aid","all","0","all",0.00826446280991736,NA,-0.00532936881778079,0.0218582944376155,"district","Amedi"
"received_aid","all","1","all",0.991735537190083,NA,0.978141705562385,1.00532936881778,"district","Amedi"
"received_aid","all","1","all",1,NA,NA,NA,"district","Shikhan"
"received_aid","all","0","all",0.024,NA,0.00139279128158114,0.0466072087184188,"district","Zakho"
"received_aid","all","1","all",0.976,NA,0.953392791281581,0.998607208718419,"district","Zakho"
"received_aid","all","0","all",0.188976377952756,NA,0.131609330744826,0.246343425160686,"district","Erbil"
"received_aid","all","1","all",0.811023622047244,NA,0.753656574839314,0.868390669255174,"district","Erbil"
"received_aid","all","0","all",0.0727272727272727,NA,0.0318137945217757,0.11364075093277,"district","Shaqlawa"
"received_aid","all","1","all",0.927272727272727,NA,0.88635924906723,0.968186205478224,"district","Shaqlawa"
"received_aid","all","0","all",0.0555555555555556,NA,0.0191315818707072,0.0919795292404039,"district","Dokan"
"received_aid","all","1","all",0.944444444444445,NA,0.908020470759596,0.980868418129293,"district","Dokan"
"received_aid","all","1","all",1,NA,NA,NA,"district","Sharbazher"
"received_aid","all","0","all",0.111111111111111,NA,0.040105641177554,0.182116581044668,"district","Pshdar"
"received_aid","all","1","all",0.888888888888889,NA,0.817883418955332,0.959894358822446,"district","Pshdar"
"received_aid","all","0","all",0.0307692307692308,NA,0.00575977059991316,0.0557786909385484,"district","Akre"
"received_aid","all","1","all",0.969230769230769,NA,0.944221309061452,0.994240229400087,"district","Akre"
"received_aid","all","0","all",0.0720720720720721,NA,0.0315145380399501,0.112629606104194,"district","Koisnjaq"
