"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","all","0","all",0.037697996215152,NA,0.0215161350360728,0.0538798573942312,"governorate","Dahuk1"
"received_aid","all","1","all",0.962302003784848,NA,0.946120142605769,0.978483864963927,"governorate","Dahuk1"
"received_aid","all","0","all",0.170255977825909,NA,0.122122635919606,0.218389319732211,"governorate","Erbil1"
"received_aid","all","1","all",0.829744022174091,NA,0.781610680267789,0.877877364080394,"governorate","Erbil1"
"received_aid","all","0","all",0.111680939348459,NA,0.0683451834195671,0.155016695277352,"governorate","Anbar"
"received_aid","all","1","all",0.88831906065154,NA,0.844983304722648,0.931654816580433,"governorate","Anbar"
"received_aid","all","0","all",0.01486669123971,NA,0.0026951732875499,0.0270382091918702,"governorate","Ninewa"
"received_aid","all","1","all",0.98513330876029,NA,0.97296179080813,0.99730482671245,"governorate","Ninewa"
"received_aid","all","0","all",0.164771691758666,NA,0.122584622170795,0.206958761346536,"governorate","Sulaymaniyah1"
"received_aid","all","1","all",0.835228308241335,NA,0.793041238653464,0.877415377829205,"governorate","Sulaymaniyah1"
"received_aid","all","0","all",0.0041425770237404,NA,-0.00266008225254788,0.0109452363000287,"governorate","Wassit"
"received_aid","all","1","all",0.99585742297626,NA,0.989054763699971,1.00266008225255,"governorate","Wassit"
"received_aid","all","0","all",0.220690693475458,NA,0.173069695482406,0.268311691468511,"governorate","Diyala"
"received_aid","all","1","all",0.779309306524542,NA,0.731688308531489,0.826930304517594,"governorate","Diyala"
"received_aid","all","0","all",0.503127865759116,NA,0.4386832253213,0.567572506196933,"governorate","Kirkuk1"
"received_aid","all","1","all",0.496872134240884,NA,0.432427493803067,0.5613167746787,"governorate","Kirkuk1"
"received_aid","all","0","all",0.585150234208241,NA,0.519038562291902,0.651261906124579,"governorate","Salah al-Din"
"received_aid","all","1","all",0.41484976579176,NA,0.348738093875421,0.480961437708098,"governorate","Salah al-Din"
"received_aid","all","0","all",0.287592397591671,NA,0.223234360696934,0.351950434486407,"governorate","Baghdad"
"received_aid","all","1","all",0.712407602408329,NA,0.648049565513593,0.776765639303066,"governorate","Baghdad"
"received_aid","all","1","all",1,NA,NA,NA,"governorate","Muthanna"
"received_aid","all","0","all",0.0714087458353947,NA,0.0412243682148485,0.101593123455941,"governorate","Babylon"
"received_aid","all","1","all",0.928591254164605,NA,0.898406876544059,0.958775631785151,"governorate","Babylon"
"received_aid","all","1","all",1,NA,NA,NA,"governorate","Basrah1"
"received_aid","all","1","all",1,NA,NA,NA,"governorate","Qadissiya"
"received_aid","all","0","all",0.00301433852110292,NA,-0.00195239142767135,0.00798106846987719,"governorate","Kerbala1"
"received_aid","all","1","all",0.996985661478897,NA,0.992018931530123,1.00195239142767,"governorate","Kerbala1"
"received_aid","all","1","all",1,NA,NA,NA,"governorate","Najaf1"
"received_aid","all","0","all",0.00571043165467626,NA,-0.00366212887390557,0.0150829921832581,"governorate","Thi-Qar"
"received_aid","all","1","all",0.994289568345324,NA,0.984917007816742,1.00366212887391,"governorate","Thi-Qar"
"received_aid","all","1","all",1,NA,NA,NA,"governorate","Missan"
"received_aid_cash","all","0","all",0.089416627394213,NA,0.0652355515561583,0.113597703232268,"governorate","Dahuk1"
"received_aid_cash","all","1","all",0.910583372605787,NA,0.886402296767732,0.934764448443842,"governorate","Dahuk1"
"received_aid_cash","all","0","all",0.294606710723643,NA,0.237789200517257,0.351424220930029,"governorate","Erbil1"
"received_aid_cash","all","1","all",0.705393289276357,NA,0.648575779069971,0.762210799482743,"governorate","Erbil1"
"received_aid_cash","all","0","all",0.414094233655459,NA,0.347872459900854,0.480316007410064,"governorate","Anbar"
"received_aid_cash","all","1","all",0.585905766344541,NA,0.519683992589936,0.652127540099146,"governorate","Anbar"
"received_aid_cash","all","0","all",0.0626066236312217,NA,0.0366871599352006,0.0885260873272428,"governorate","Ninewa"
"received_aid_cash","all","1","all",0.937393376368778,NA,0.911473912672757,0.9633128400648,"governorate","Ninewa"
"received_aid_cash","all","0","all",0.349414265912869,NA,0.299654101710836,0.399174430114901,"governorate","Sulaymaniyah1"
"received_aid_cash","all","1","all",0.650585734087131,NA,0.600825569885099,0.700345898289164,"governorate","Sulaymaniyah1"
"received_aid_cash","all","0","all",0.0616669907656146,NA,0.041730008231635,0.0816039732995942,"governorate","Wassit"
"received_aid_cash","all","1","all",0.938333009234385,NA,0.918396026700406,0.958269991768365,"governorate","Wassit"
"received_aid_cash","all","0","all",0.468431065132732,NA,0.412615457945088,0.524246672320376,"governorate","Diyala"
"received_aid_cash","all","1","all",0.531568934867268,NA,0.475753327679624,0.587384542054912,"governorate","Diyala"
"received_aid_cash","all","0","all",0.66267706731942,NA,0.602288741037307,0.723065393601533,"governorate","Kirkuk1"
"received_aid_cash","all","1","all",0.33732293268058,NA,0.276934606398467,0.397711258962693,"governorate","Kirkuk1"
