"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"received_aid","all","0","all",0.897583613200093,NA,0.885789042939006,0.90937818346118,"all","all"
"received_aid","all","1","all",0.102416386799907,NA,0.0906218165388197,0.114210957060994,"all","all"
"received_aid_cash","all","0","all",0.723477973500999,NA,0.688511615019967,0.75844433198203,"all","all"
"received_aid_cash","all","1","all",0.276522026499001,NA,0.24155566801797,0.311488384980033,"all","all"
"received_aid_food","all","0","all",0.103496715000703,NA,0.0607917922724381,0.146201637728969,"all","all"
"received_aid_food","all","1","all",0.896503284999297,NA,0.853798362271031,0.939208207727562,"all","all"
"received_aid_water","all","0","all",0.988605724945522,NA,0.984033361960133,0.99317808793091,"all","all"
"received_aid_water","all","1","all",0.0113942750544784,NA,0.00682191206909013,0.0159666380398667,"all","all"
"received_aid_fuel","all","0","all",0.999419428124733,NA,0.998932638758196,0.99990621749127,"all","all"
"received_aid_fuel","all","1","all",0.000580571875267003,NA,9.37825087302041e-05,0.0010673612418038,"all","all"
"received_aid_shelter","all","1","all",0,NA,0,0,"all","all"
"received_aid_seasonal_items","all","0","all",0.94726493939556,NA,0.919885584927853,0.974644293863268,"all","all"
"received_aid_seasonal_items","all","1","all",0.0527350606044399,NA,0.0253557061367324,0.0801144150721473,"all","all"
"received_aid_other_nfi","all","0","all",0.785807061416511,NA,0.74220968404941,0.829404438783613,"all","all"
"received_aid_other_nfi","all","1","all",0.214192938583489,NA,0.170595561216387,0.25779031595059,"all","all"
"received_aid_protection","all","0","all",0.999436562796445,NA,0.998727554576816,1.00014557101607,"all","all"
"received_aid_protection","all","1","all",0.000563437203554847,NA,-0.000145571016074473,0.00127244542318417,"all","all"
"received_aid_education","all","0","all",0.999825320320816,NA,0.999537256232003,1.00011338440963,"all","all"
"received_aid_education","all","1","all",0.000174679679183688,NA,-0.000113384409629723,0.000462743767997098,"all","all"
"received_aid_healthcare","all","0","all",0.810138231760633,NA,0.752422819555749,0.867853643965516,"all","all"
"received_aid_healthcare","all","1","all",0.189861768239367,NA,0.132146356034484,0.247577180444251,"all","all"
"aid_satisfaction","all","0","all",0.16097639638372,NA,0.136138923133913,0.185813869633527,"all","all"
"aid_satisfaction","all","1","all",0.83902360361628,NA,0.814186130366473,0.863861076866087,"all","all"
"critical_shelter","all","0","all",0.897090916296703,NA,0.887704030037143,0.906477802556263,"all","all"
"critical_shelter","all","1","all",0.102909083703297,NA,0.0935221974437367,0.112295969962857,"all","all"
"shelter.shelter_type","all","apartment","all",0.0237571655997185,NA,0.0175278568835416,0.0299864743158954,"all","all"
"shelter.shelter_type","all","container","all",0.0106339166821269,NA,0.00827447515055957,0.0129933582136942,"all","all"
"shelter.shelter_type","all","damaged_building","all",0.0130560860036633,NA,0.00935046037350291,0.0167617116338237,"all","all"
"shelter.shelter_type","all","hotel","all",0.000938852704857767,NA,-0.000594947679982715,0.00247265308969825,"all","all"
"shelter.shelter_type","all","house","all",0.870591914664992,NA,0.859258863332927,0.881924965997057,"all","all"
"shelter.shelter_type","all","makeshift_shelter","all",0.00436720832968249,NA,0.00321469685341869,0.00551971980594629,"all","all"
"shelter.shelter_type","all","non_residential","all",0.00188764585310325,NA,0.00102398210404163,0.00275130960216488,"all","all"
"shelter.shelter_type","all","other","all",0.00180298332713522,NA,0.00141964007710097,0.00218632657716947,"all","all"
"shelter.shelter_type","all","public_building","all",0.000421932701223323,NA,0.000163229942954276,0.000680635459492369,"all","all"
"shelter.shelter_type","all","religious_building","all",0.00046875701328251,NA,0.000255386623375504,0.000682127403189516,"all","all"
"shelter.shelter_type","all","rhu","all",0.000570796140969213,NA,0.000314606766146935,0.00082698551579149,"all","all"
"shelter.shelter_type","all","tent","all",0.0465838729203862,NA,0.0435529771035141,0.0496147687372583,"all","all"
"shelter.shelter_type","all","unfinished_abandoned_building","all",0.0249188680588596,NA,0.0175738602531746,0.0322638758645446,"all","all"
"not_attending_formal","all","0","all",0.863968714284145,NA,0.847747846055893,0.880189582512396,"all","all"
"not_attending_formal","all","1","all",0.136031285715855,NA,0.119810417487604,0.152252153944107,"all","all"
"female_not_attending_formal","all","0","all",0.874425044111243,NA,0.855280514761765,0.893569573460721,"all","all"
"female_not_attending_formal","all","1","all",0.125574955888757,NA,0.106430426539279,0.144719485238235,"all","all"
"male_not_attending_formal","all","0","all",0.912039725271221,NA,0.900208001641813,0.923871448900629,"all","all"
"male_not_attending_formal","all","1","all",0.0879602747287788,NA,0.076128551099371,0.0997919983581867,"all","all"
"dropped_from_school","all","0","all",0.816888056260487,NA,0.797183523431381,0.836592589089593,"all","all"
"dropped_from_school","all","1","all",0.183111943739513,NA,0.163407410910407,0.202816476568619,"all","all"
"education_barriers_not_function","all","0","all",0.771680051141109,NA,0.718809794833638,0.824550307448581,"all","all"
"education_barriers_not_function","all","1","all",0.228319948858891,NA,0.175449692551419,0.281190205166362,"all","all"
"education_barriers_safety","all","0","all",0.969090881075779,NA,0.949903276734647,0.988278485416912,"all","all"
"education_barriers_safety","all","1","all",0.0309091189242206,NA,0.0117215145830881,0.0500967232653531,"all","all"
"education_barriers_cost","all","0","all",0.741953656819159,NA,0.696323083310271,0.787584230328046,"all","all"
"education_barriers_cost","all","1","all",0.258046343180842,NA,0.212415769671954,0.303676916689729,"all","all"
