"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.falluja",0.0420892082686951,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.ramadi",0.147983157380576,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","haditha",0.00900900900900901,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","heet",0.0103347901703031,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.khalis",0.0325595145197879,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","baquba",0.0109831297265852,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin",0.168733054699719,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","duhok",0.06,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail",0.461978115574657,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","zakho",0.496835277867872,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil",0.0642773019962912,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","rawanduz",0.0446428571428571,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","shaqlawa",0.12962962962963,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hawiga",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","beygee",0.008,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","daquq",0.0306792498931037,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","dibis",0.00804209094364535,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk",0.0360459662957546,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan",0.579729668222503,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","aqra",0.129638741909749,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tooz.khurmato",0.008708241613339,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kut",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kaim",0.208333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.rutba",0.15957763744146,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","ana",0.0563380281690141,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.basrah",0.296296296296296,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kufa",0.23728813559322,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.najaf",0.254901960784314,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.diwaniya",0.0833333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.sulaymaniyah",0.373597090897849,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","chamchamal",0.133333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","derbendikhan",0.163934426229508,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","dokan",0.183333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","halabcha",0.163934426229508,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kalar",0.141287175296536,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","rania",0.0163934426229508,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mussyab",0.183333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.adhamiya",0.244897959183673,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kadhmiyah",0.0346517745346193,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.karkh",0.172839506172839,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mahmoudiya",0.0345210686799283,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.risafa",0.488888888888889,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.muqdadiya",0.0357142857142857,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kifri",0.012987012987013,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.amadiya",0.796115834805654,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","koysinjaq",0.0344827586206897,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","makhmour",0.926470588235294,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hindiya",0.255813953488372,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kerbela",0.15,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.baaj",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hamdaniya",0.198127195375333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hatra",0.034007049364868,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mosul",0.0890761489755713,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sinjar",0.0645937849722165,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","telafar",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tilkaef",0.015157090772589,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.daur",0.0161290322580645,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","balad",0.101845698345787,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","samarra",0.0289692250497392,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tikrit",0.0711711531032362,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.nasiriya",0.0666666666666667,"received_aid"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.falluja",0.0561660953373702,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.ramadi",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.khalis",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","baquba",0.0625,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","khanaqin",0.14192404650756,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","duhok",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","sumail",0.566056535743276,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","zakho",0.75109807008882,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","erbil",0.437184016823735,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","rawanduz",0.4,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","shaqlawa",0.142857142857143,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","daquq",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kirkuk",0.125371983350964,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.shikhan",0.76720425773563,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","aqra",0.467656836784666,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.kaim",0.266666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.rutba",0.381899150370709,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","ana",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.basrah",0.25,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.kufa",0.571428571428571,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.najaf",0.153846153846154,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.diwaniya",0.2,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.sulaymaniyah",0.316594796852937,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","chamchamal",0.125,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","derbendikhan",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","dokan",0.0909090909090909,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","halabcha",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kalar",0.335503715647785,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.mussyab",0.454545454545454,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.adhamiya",0.25,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.kadhmiyah",0.298626176267666,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.karkh",0.214285714285714,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.mahmoudiya",0.210819726669683,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.risafa",0.272727272727273,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.muqdadiya",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.amadiya",0.444284550167311,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","makhmour",0.253968253968254,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.hindiya",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kerbela",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.hamdaniya",0.230266525420207,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.hatra",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.mosul",0.0656924632459667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","sinjar",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","balad",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","samarra",0.285714285714286,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","tikrit",0.038791415536684,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.nasiriya",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.falluja",0.966971095779321,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.ramadi",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.khalis",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","baquba",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","khanaqin",0.994455726811173,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","duhok",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","sumail",0.860575780899105,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","zakho",0.871861729603755,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","erbil",0.792727713067597,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","rawanduz",0.6,"received_aid_food"
