"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.falluja",0.309090909090909,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.ramadi",0.27112676056338,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","haditha",0.00900900900900901,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","heet",0.00478468899521531,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.khalis",0.0731707317073171,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","baquba",0.0816326530612245,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin",0.342857142857143,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","duhok",0.06,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail",0.669793621013133,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","zakho",0.681233933161954,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil",0.537777777777778,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","rawanduz",0.0446428571428571,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","shaqlawa",0.12962962962963,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hawiga",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","beygee",0.008,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","daquq",0.0318181818181818,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","dibis",0.00775193798449612,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk",0.301939058171745,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan",0.497652582159624,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","aqra",0.266423357664234,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tooz.khurmato",0.00714285714285714,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kut",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kaim",0.208333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.rutba",0.128712871287129,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","ana",0.0563380281690141,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.basrah",0.296296296296296,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kufa",0.23728813559322,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.najaf",0.254901960784314,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.diwaniya",0.0833333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.sulaymaniyah",0.686915887850467,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","chamchamal",0.133333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","derbendikhan",0.163934426229508,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","dokan",0.183333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","halabcha",0.163934426229508,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kalar",0.463414634146341,"received_aid"
