"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Dahuk1",0.962302003784848,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Erbil1",0.829744022174091,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Anbar",0.88831906065154,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Ninewa",0.98513330876029,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Sulaymaniyah1",0.835228308241335,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Wassit",0.99585742297626,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Diyala",0.779309306524542,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kirkuk1",0.496872134240884,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Salah al-Din",0.41484976579176,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Baghdad",0.712407602408329,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Muthanna",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Babylon",0.928591254164605,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Basrah1",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Qadissiya",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kerbala1",0.996985661478897,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Najaf1",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Thi-Qar",0.994289568345324,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Missan",1,"received_aid"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dahuk1",0.910583372605787,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Erbil1",0.705393289276357,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Anbar",0.585905766344541,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ninewa",0.937393376368778,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniyah1",0.650585734087131,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Wassit",0.938333009234385,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diyala",0.531568934867268,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk1",0.33732293268058,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Salah al-Din",0.0291598595862292,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baghdad",0.538694004849043,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Muthanna",0.68295177847904,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Babylon",0.530314282897343,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Basrah1",0.999136475656376,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Qadissiya",0.731298284200595,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kerbala1",0.542272319539222,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Najaf1",0.998362092524931,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Thi-Qar",0.986668665067946,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Missan",0.991662269129288,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dahuk1",0.673250946182788,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil1",0.582180244411592,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Anbar",0.700187027592342,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ninewa",0.773299268136483,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniyah1",0.652310627430482,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Wassit",0.902455458147346,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Diyala",0.394970582221552,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk1",0.224426248267576,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Salah al-Din",0.231729637377707,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baghdad",0.318663434681734,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Muthanna",0.725585115708275,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Babylon",0.884276925990218,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Basrah1",0.996769174749247,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Qadissiya",0.979673485978313,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kerbala1",0.530563749406893,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Najaf1",0.78351199424938,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Thi-Qar",0.729127178776459,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Missan",0.960316622691293,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Water","Dahuk1",0.0149333572350327,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Erbil1",0.0396977606867645,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Anbar",0.2314023673863,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ninewa",0.0414520602757182,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sulaymaniyah1",0.00658707502707572,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Wassit",0.0133213055049001,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Diyala",0.0274509302774747,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kirkuk1",0.000728204382962247,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Salah al-Din",0.00197144075021313,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baghdad",0.104514073089305,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Muthanna",0.0801189710924108,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Babylon",0.228362943983766,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Basrah1",0.0248692406192804,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Qadissiya",0.207898468158276,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kerbala1",0.0686651954292858,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Najaf1",0.00778821071552779,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Thi-Qar",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Missan",0.0728460062365076,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Dahuk1",0.606811717772991,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Erbil1",0.496810591909315,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Anbar",0.289567541137242,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ninewa",0.693246599188655,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sulaymaniyah1",0.458974587412548,"received_aid_fuel"
