"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kaim",0.350848442584844,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","haditha",0.0836739501445053,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.rutba",0.20253164556962,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin",0.118329076933318,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kalar",0.390161366367051,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hatra",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.muqdadiya",0.181818181818182,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail",0.599000731638796,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","rawanduz",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan",0.726314921970893,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","balad",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mahmoudiya",0.000906477168577132,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","ana",0.289855072463768,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sinjar",0.0459089721012252,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.diwaniya",0.736263736263736,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mosul",0.110801872376823,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kerbela",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hindiya",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.ramadi",0.150106036691761,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tikrit",0.0425963988358528,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil",0.0447441116603664,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tilkaef",0.0316548896952861,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat",0.0319634987983598,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk",0.0677342834643257,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","samarra",0.485714285714286,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","chamchamal",0.127272727272727,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hawiga",0.0247933884297521,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.adhamiya",0.179245283018868,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.risafa",0.226023728443836,"received_aid"
