"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kaim","idp_out_camp",0.375,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kaim","returnee",0.35,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","haditha","idp_out_camp",0.196581196581197,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","haditha","returnee",0.0754716981132075,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.rutba","returnee",0.20253164556962,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin","idp_in_camp",0.606969260875842,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin","idp_out_camp",0.140096618357488,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","khanaqin","returnee",0.0810810810810811,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.adhamiya","host",0.130434782608696,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.adhamiya","idp_out_camp",0.179245283018868,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kalar","idp_in_camp",0.838709677419355,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kalar","idp_out_camp",0.333333333333333,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hatra","returnee",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.muqdadiya","returnee",0.181818181818182,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail","host",0.0508474576271186,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail","idp_in_camp",0.987745502406249,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sumail","idp_out_camp",0.17741935483871,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","rawanduz","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mosul","host",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mosul","idp_in_camp",0.829855146730761,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan","idp_in_camp",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan","idp_out_camp",0.395,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shikhan","returnee",0.0952380952380952,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","balad","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","balad","returnee",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mahmoudiya","idp_out_camp",0.00869565217391304,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.mahmoudiya","returnee",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","ana","returnee",0.289855072463768,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","sinjar","idp_out_camp",0.155737704918033,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.diwaniya","idp_out_camp",0.736263736263736,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kerbela","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hindiya","idp_in_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hindiya","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.ramadi","idp_out_camp",0.159420289855072,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.ramadi","returnee",0.15,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tikrit","idp_in_camp",0.673329716646497,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tikrit","idp_out_camp",0.0898876404494382,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tikrit","returnee",0.016,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil","host",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil","idp_in_camp",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","erbil","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tilkaef","idp_out_camp",0.0091743119266055,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","tilkaef","returnee",0.0363636363636364,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat","host",0.0405405405405405,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat","idp_in_camp",0.388888888888889,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat","idp_out_camp",0.00684931506849315,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.shirqat","returnee",0.027027027027027,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk","idp_in_camp",0.745204592483813,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk","idp_out_camp",0.0597014925373134,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","kirkuk","returnee",0.0188679245283019,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","samarra","idp_out_camp",0.485714285714286,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","chamchamal","idp_out_camp",0.127272727272727,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.hawiga","returnee",0.0247933884297521,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.risafa","idp_in_camp",0.604651162790698,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.risafa","idp_out_camp",0.148514851485149,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","shaqlawa","idp_out_camp",0.0188679245283019,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.kut","idp_out_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","al.sulaymaniyah","idp_in_camp",0.558978752382051,"received_aid"
